date,kind,varieties,type,price
11/3/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.15
11/2/2014,אשכוליות,אדומות,סוג א,3.35
11/2/2014,אשכוליות,לבנות,סוג א,4.50
11/2/2014,לימונים,לימונים,סוג א,4.90
11/2/2014,פומלה,פומלה,אדומה,5.50
11/2/2014,פומלה,פומלה,לבנה סוג א,7.00
11/2/2014,פומלה,פומלית,סוג א,3.10
11/2/2014,קלמנטינות,מיכל,סוג א,5.30
11/2/2014,תפוזים,טבורי,ניול,4.60
11/2/2014,בטטות,,מ- 250 גר סוג א,5.25
11/2/2014,בצל,אדום,מקומי,2.35
11/2/2014,בצל,ירוק,ארוז סוג א,8.50
11/2/2014,בצל,ירוק,תפזורת סוג א,3.85
11/2/2014,בצל,ריברסייד,ק' 77-50 סוג א,1.45
11/2/2014,ברוקולי,,ארוז,10.00
11/2/2014,גזר,,ארוז,3.55
11/2/2014,גזר,,תפזורת סוג א,2.80
11/2/2014,דלורית,,סוג א,2.40
11/2/2014,דלעת,,בין 25-10 ק"ג א,1.85
11/2/2014,חזרת,,ב- 30-10 ס' א,25.00
11/2/2014,חסה,עגולה,יח' 1 סוג א,3.90
11/2/2014,חסה,ערבית,יח' 1 סוג א,2.50
11/2/2014,חצילים,,חממה,3.50
11/2/2014,כרוב,אדום,1-0.5 ק"ג סוג א,3.10
11/2/2014,כרוב,לבן,1-0.8 ק"ג סוג א,1.80
11/2/2014,כרובית,,בין 1.2-1 ק"ג א,4.25
11/2/2014,לוף,,ב- 10-7 ס"מ א,11.00
11/2/2014,מלונים,,כתום אננס,3.85
11/2/2014,מלונים,גליה,מותג,3.85
11/2/2014,מלפפון,,.,3.30
11/2/2014,סלק,,ק' 85-60 סוג א,2.75
11/2/2014,עגבניות,חממה,.,6.00
11/2/2014,עגבניות,צ`רי,אשכולות,5.90
11/2/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,28.75
11/2/2014,פלפל,אדום,חממה,6.50
11/2/2014,פלפל,חריף,ירוק,3.25
11/2/2014,פלפל,ירוק בהיר,.,4.25
11/2/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.75
11/2/2014,פלפל,צהוב,ק' 75-65 סוג א,7.00
11/2/2014,צנון,,ק' 90-70 סוג א,3.00
11/2/2014,צנוניות,,ארוז,5.00
11/2/2014,קולורבי,,ב- 1-0.5 קג'  א,3.15
11/2/2014,קשואים,מקומי,סוג א,4.50
11/2/2014,שום,יבוא,סוג א,15.10
11/2/2014,שום,יבש,ק' 50-20 סוג א,13.60
11/2/2014,שומר,,סוג א,4.50
11/2/2014,שעועית,ירוקה,10-7 ס"מ סוג א,10.35
11/2/2014,תירס,,ארוז סוג א,5.20
11/2/2014,תפוח אדמה,דזירה,ארוז סוג א,3.55
11/2/2014,תפוח אדמה,דזירה,תפזורת סוג א,2.35
11/2/2014,תפוח אדמה,לבן,ארוז סוג א,3.15
11/2/2014,תפוח אדמה,לבן,תפזורת סוג א,2.10
11/2/2014,אבוקדו,אטינגר,סוג א,6.20
11/2/2014,אגסים,ספדונה,ק' 5.5 מותג,6.35
11/2/2014,אגסים,ספדונה,ק' 6 מותג,7.85
11/2/2014,אגסים,ספדונה,ק' 6.5 מותג,9.15
11/2/2014,אגסים,ספדונה,ק' 7 מותג,9.60
11/2/2014,אנונה,,בינוני,11.75
11/2/2014,אננס,,סוג א,35.00
11/2/2014,אפרסמון,,טריומף ק' 6 מות,4.25
11/2/2014,אפרסמון,,טריומף ק' 6.5 מ,5.75
11/2/2014,אפרסמון,,טריומף ק' 7 מות,7.00
11/2/2014,אפרסמון,,מותג ק' 7.5,9.50
11/2/2014,בננות,,סוג א,3.50
11/2/2014,גויבות,,סוג א',7.85
11/2/2014,חבושים,,ייבוא,8.50
11/2/2014,ענבים,,סקרלוטה מותג,13.00
11/2/2014,ענבים,,קרימסון,8.00
11/2/2014,ענבים,,קרימסון מותג,13.00
11/2/2014,ענבים,זייני,מותג,8.50
11/2/2014,ענבים,רדגלוב,מותג,8.00
11/2/2014,פפאיה,,סוג א צהוב ירוק,10.00
11/2/2014,צבר,,מובחר,21.00
11/2/2014,קיווי,ברונו,מותג סוג א,9.35
11/2/2014,קיווי,הוארד,סוג א מותג,10.50
11/2/2014,רימונים,,.,4.85
11/2/2014,תפוחים,גלה,ק' 6.5 מותג,4.65
11/2/2014,תפוחים,גלה,ק' 7 מותג,6.35
11/2/2014,תפוחים,גלה,ק' 7.5 מותג,7.35
11/2/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,4.60
11/2/2014,תפוחים,גרני סמיט,ק' 7 מותג,6.25
11/2/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,7.25
11/2/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,4.60
11/2/2014,תפוחים,זהוב דלישס,ק' 7 מותג,6.10
11/2/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.10
11/2/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.00
11/2/2014,תפוחים,סטרקינג דל,ק' 7 מותג,6.35
11/2/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.25
10/30/2014,אשכוליות,אדומות,סוג א,3.15
10/30/2014,אשכוליות,לבנות,סוג א,4.20
10/30/2014,לימונים,לימונים,סוג א,5.00
10/30/2014,פומלה,פומלה,אדומה,5.80
10/30/2014,פומלה,פומלית,סוג א,3.10
10/30/2014,קלמנטינות,,ראשון,3.85
10/30/2014,קלמנטינות,מיכל,סוג א,4.70
10/30/2014,קלמנטינות,סצומה,.,4.25
10/30/2014,תפוזים,טבורי,ניול,4.75
10/30/2014,בטטות,,מ- 250 גר סוג א,5.65
10/30/2014,בצל,אדום,מקומי,2.55
10/30/2014,בצל,ירוק,תפזורת סוג א,4.30
10/30/2014,בצל,ריברסייד,ק' 77-50 סוג א,1.45
10/30/2014,ברוקולי,,.,7.00
10/30/2014,ברוקולי,,ארוז,10.35
10/30/2014,גזר,,ארוז,3.60
10/30/2014,גזר,,תפזורת סוג א,2.95
10/30/2014,דלורית,,סוג א,2.25
10/30/2014,דלעת,,בין 25-10 ק"ג א,2.25
10/30/2014,חזרת,,ב- 30-10 ס' א,25.10
10/30/2014,חסה,עגולה,יח' 1 סוג א,3.95
10/30/2014,חסה,ערבית,יח' 1 סוג א,2.20
10/30/2014,חצילים,,חממה,2.75
10/30/2014,חצילים,,ש.פ. סוג א,1.80
10/30/2014,כרוב,אדום,1-0.5 ק"ג סוג א,2.95
10/30/2014,כרוב,לבן,1-0.8 ק"ג סוג א,1.80
10/30/2014,כרובית,,בין 1.2-1 ק"ג א,4.15
10/30/2014,לוף,,ב- 10-7 ס"מ א,11.30
10/30/2014,מלונים,,כתום אננס,3.55
10/30/2014,מלונים,גליה,מותג,4.00
10/30/2014,מלפפון,,.,3.35
10/30/2014,סלק,,ק' 85-60 סוג א,2.70
10/30/2014,עגבניות,חממה,.,5.65
10/30/2014,עגבניות,צ`רי,אשכולות,6.20
10/30/2014,עגבניות,צ`רי,תמר אשכולות,9.75
10/30/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,28.25
10/30/2014,פלפל,אדום,חממה,5.90
10/30/2014,פלפל,חריף,ירוק,2.55
10/30/2014,פלפל,ירוק בהיר,.,4.05
10/30/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.70
10/30/2014,פלפל,צהוב,ק' 75-65 סוג א,8.15
10/30/2014,צנון,,ק' 90-70 סוג א,3.20
10/30/2014,צנוניות,,ארוז,5.05
10/30/2014,קולורבי,,ב- 1-0.5 קג'  א,3.30
10/30/2014,קשואים,מקומי,סוג א,4.80
10/30/2014,שום,יבוא,סוג א,15.00
10/30/2014,שום,יבש,ק' 50-20 סוג א,13.50
10/30/2014,שומר,,סוג א,3.80
10/30/2014,שעועית,ירוקה,10-7 ס"מ סוג א,10.35
10/30/2014,תירס,,ארוז סוג א,5.40
10/30/2014,תירס,,תפזורת סוג א,2.50
10/30/2014,תפוח אדמה,דזירה,ארוז סוג א,2.90
10/30/2014,תפוח אדמה,דזירה,תפזורת סוג א,2.15
10/30/2014,תפוח אדמה,לבן,ארוז סוג א,2.50
10/30/2014,תפוח אדמה,לבן,תפזורת סוג א,1.85
10/30/2014,אבוקדו,אטינגר,סוג א,5.65
10/30/2014,אגסים,ספדונה,ק' 5.5 מותג,6.10
10/30/2014,אגסים,ספדונה,ק' 6 מותג,7.10
10/30/2014,אגסים,ספדונה,ק' 6.5 מותג,8.95
10/30/2014,אגסים,ספדונה,ק' 7 מותג,9.50
10/30/2014,אנונה,,בינוני,12.55
10/30/2014,אננס,,סוג א,29.90
10/30/2014,אפרסמון,,טריומף ק' 6 מות,3.95
10/30/2014,אפרסמון,,טריומף ק' 6.5 מ,5.55
10/30/2014,אפרסמון,,טריומף ק' 7 מות,5.90
10/30/2014,אפרסמון,,מותג ק' 7.5,6.70
10/30/2014,בננות,,סוג א,3.45
10/30/2014,גויבות,,סוג א',6.45
10/30/2014,חבושים,,ייבוא,8.70
10/30/2014,מנגו,קיט,סוג א,6.30
10/30/2014,ענבים,,סקרלוטה מותג,14.00
10/30/2014,ענבים,,קרימסון,8.20
10/30/2014,ענבים,,קרימסון מותג,12.90
10/30/2014,ענבים,זייני,מותג,8.00
10/30/2014,ענבים,זייני,סוג א,7.25
10/30/2014,ענבים,טומפסון,מותג,10.00
10/30/2014,ענבים,טומפסון,סוג א',10.00
10/30/2014,ענבים,רדגלוב,מותג,8.00
10/30/2014,ענבים,רדגלוב,סוג א,7.00
10/30/2014,פפאיה,,סוג א צהוב ירוק,11.10
10/30/2014,צבר,,מובחר,21.80
10/30/2014,צבר,,סוג א,15.00
10/30/2014,קיווי,ברונו,מותג סוג א,9.10
10/30/2014,קיווי,הוארד,סוג א מותג,11.00
10/30/2014,רימונים,,.,4.25
10/30/2014,תפוחים,גלה,ק' 6 מותג,4.75
10/30/2014,תפוחים,גלה,ק' 6.5 מותג,4.75
10/30/2014,תפוחים,גלה,ק' 7 מותג,6.25
10/30/2014,תפוחים,גלה,ק' 7.5 מותג,7.50
10/30/2014,תפוחים,גרני סמיט,ק' 6 מותג,4.00
10/30/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,4.60
10/30/2014,תפוחים,גרני סמיט,ק' 7 מותג,5.90
10/30/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,7.35
10/30/2014,תפוחים,זהוב דלישס,ק' 6 מותג,3.75
10/30/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,4.55
10/30/2014,תפוחים,זהוב דלישס,ק' 7 מותג,5.90
10/30/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.15
10/30/2014,תפוחים,סטרקינג דל,ק' 6 מותג,3.85
10/30/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.05
10/30/2014,תפוחים,סטרקינג דל,ק' 7 מותג,6.30
10/30/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.15
10/29/2014,אשכוליות,אדומות,סוג א,3.10
10/29/2014,אשכוליות,לבנות,סוג א,4.30
10/29/2014,לימונים,לימונים,סוג א,5.20
10/29/2014,פומלה,פומלה,אדומה,5.55
10/29/2014,פומלה,פומלית,סוג א,3.10
10/29/2014,קלמנטינות,,ראשון,4.90
10/29/2014,קלמנטינות,מיכל,סוג א,5.50
10/29/2014,קלמנטינות,סצומה,.,4.35
10/29/2014,תפוזים,טבורי,ניול,4.45
10/29/2014,בטטות,,מ- 250 גר סוג א,5.85
10/29/2014,בצל,אדום,מקומי,2.50
10/29/2014,בצל,ירוק,ארוז סוג א,11.00
10/29/2014,בצל,ירוק,תפזורת סוג א,5.30
10/29/2014,בצל,ריברסייד,ק' 77-50 סוג א,1.65
10/29/2014,ברוקולי,,ארוז,10.25
10/29/2014,גזר,,ארוז,3.25
10/29/2014,גזר,,תפזורת סוג א,2.80
10/29/2014,דלורית,,סוג א,2.00
10/29/2014,דלעת,,בין 25-10 ק"ג א,1.95
10/29/2014,חזרת,,ב- 30-10 ס' א,25.05
10/29/2014,חסה,עגולה,יח' 1 סוג א,4.30
10/29/2014,חסה,ערבית,יח' 1 סוג א,2.35
10/29/2014,חצילים,,חממה,2.95
10/29/2014,חצילים,,ש.פ. סוג א,1.70
10/29/2014,כרוב,אדום,1-0.5 ק"ג סוג א,3.35
10/29/2014,כרוב,לבן,1-0.8 ק"ג סוג א,1.55
10/29/2014,כרובית,,בין 1.2-1 ק"ג א,4.50
10/29/2014,לוף,,ב- 10-7 ס"מ א,12.70
10/29/2014,מלונים,,כתום אננס,3.05
10/29/2014,מלונים,גליה,מותג,3.40
10/29/2014,מלפפון,,.,2.70
10/29/2014,סלק,,ק' 85-60 סוג א,2.70
10/29/2014,עגבניות,חממה,.,5.45
10/29/2014,עגבניות,צ`רי,אשכולות,6.20
10/29/2014,עגבניות,צ`רי,תמר אשכולות,13.35
10/29/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,26.45
10/29/2014,פלפל,אדום,חממה,5.85
10/29/2014,פלפל,חריף,ירוק,2.20
10/29/2014,פלפל,ירוק בהיר,.,4.05
10/29/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,3.55
10/29/2014,פלפל,צהוב,ק' 75-65 סוג א,7.40
10/29/2014,צנון,,ק' 90-70 סוג א,3.95
10/29/2014,צנוניות,,ארוז,5.05
10/29/2014,קולורבי,,ב- 1-0.5 קג'  א,3.00
10/29/2014,קשואים,מקומי,סוג א,4.70
10/29/2014,שום,יבוא,סוג א,14.70
10/29/2014,שום,יבש,ק' 50-20 סוג א,13.15
10/29/2014,שומר,,סוג א,4.00
10/29/2014,שעועית,ירוקה,10-7 ס"מ סוג א,10.35
10/29/2014,תירס,,ארוז סוג א,5.60
10/29/2014,תירס,,תפזורת סוג א,2.75
10/29/2014,תפוח אדמה,דזירה,ארוז סוג א,2.95
10/29/2014,תפוח אדמה,דזירה,תפזורת סוג א,2.05
10/29/2014,תפוח אדמה,לבן,ארוז סוג א,2.40
10/29/2014,תפוח אדמה,לבן,תפזורת סוג א,1.75
10/29/2014,אבוקדו,אטינגר,סוג א,6.20
10/29/2014,אגסים,ספדונה,ק' 5.5 מותג,6.00
10/29/2014,אגסים,ספדונה,ק' 6 מותג,7.30
10/29/2014,אגסים,ספדונה,ק' 6.5 מותג,9.10
10/29/2014,אגסים,ספדונה,ק' 7 מותג,9.60
10/29/2014,אנונה,,בינוני,11.15
10/29/2014,אננס,,סוג א,34.25
10/29/2014,אפרסמון,,טריומף ק' 6 מות,4.70
10/29/2014,אפרסמון,,טריומף ק' 6.5 מ,6.20
10/29/2014,אפרסמון,,טריומף ק' 7 מות,7.95
10/29/2014,אפרסמון,,מותג ק' 7.5,9.45
10/29/2014,בננות,,סוג א,3.45
10/29/2014,גויבות,,סוג א',6.55
10/29/2014,חבושים,,ייבוא,8.70
10/29/2014,מנגו,קיט,סוג א,6.45
10/29/2014,ענבים,,סקרלוטה מותג,14.00
10/29/2014,ענבים,,קרימסון,8.15
10/29/2014,ענבים,,קרימסון מותג,12.45
10/29/2014,ענבים,זייני,מותג,8.00
10/29/2014,ענבים,זייני,סוג א,7.25
10/29/2014,ענבים,טומפסון,מותג,10.00
10/29/2014,ענבים,טומפסון,סוג א',10.00
10/29/2014,ענבים,רדגלוב,מותג,8.00
10/29/2014,ענבים,רדגלוב,סוג א,7.00
10/29/2014,פפאיה,,סוג א צהוב ירוק,11.10
10/29/2014,צבר,,מובחר,20.90
10/29/2014,צבר,,סוג א,15.00
10/29/2014,קיווי,ברונו,מותג סוג א,9.55
10/29/2014,קיווי,הוארד,סוג א מותג,11.55
10/29/2014,רימונים,,.,4.70
10/29/2014,תפוחים,גלה,ק' 6 מותג,3.25
10/29/2014,תפוחים,גלה,ק' 6.5 מותג,4.75
10/29/2014,תפוחים,גלה,ק' 7 מותג,6.25
10/29/2014,תפוחים,גלה,ק' 7.5 מותג,7.50
10/29/2014,תפוחים,גרני סמיט,ק' 6 מותג,3.50
10/29/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,4.55
10/29/2014,תפוחים,גרני סמיט,ק' 7 מותג,5.85
10/29/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,7.35
10/29/2014,תפוחים,זהוב דלישס,ק' 6 מותג,3.50
10/29/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,4.55
10/29/2014,תפוחים,זהוב דלישס,ק' 7 מותג,5.90
10/29/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.05
10/29/2014,תפוחים,סטרקינג דל,ק' 6 מותג,3.65
10/29/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.05
10/29/2014,תפוחים,סטרקינג דל,ק' 7 מותג,6.20
10/29/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.05
10/28/2014,אשכוליות,אדומות,סוג א,3.30
10/28/2014,אשכוליות,לבנות,סוג א,4.25
10/28/2014,לימונים,לימונים,סוג א,5.30
10/28/2014,פומלה,פומלה,אדומה,5.80
10/28/2014,פומלה,פומלית,סוג א,3.25
10/28/2014,קלמנטינות,,ראשון,4.80
10/28/2014,קלמנטינות,מיכל,סוג א,5.60
10/28/2014,קלמנטינות,סצומה,.,4.35
10/28/2014,תפוזים,טבורי,ניול,4.50
10/28/2014,בטטות,,מ- 250 גר סוג א,5.95
10/28/2014,בצל,אדום,מקומי,2.60
10/28/2014,בצל,ירוק,ארוז סוג א,11.00
10/28/2014,בצל,ירוק,תפזורת סוג א,5.45
10/28/2014,בצל,ריברסייד,ק' 77-50 סוג א,1.35
10/28/2014,ברוקולי,,.,7.00
10/28/2014,ברוקולי,,ארוז,10.80
10/28/2014,גזר,,ארוז,3.40
10/28/2014,גזר,,תפזורת סוג א,2.95
10/28/2014,דלורית,,סוג א,2.25
10/28/2014,דלעת,,בין 25-10 ק"ג א,2.15
10/28/2014,חזרת,,ב- 30-10 ס' א,25.00
10/28/2014,חסה,עגולה,יח' 1 סוג א,4.30
10/28/2014,חסה,ערבית,יח' 1 סוג א,2.90
10/28/2014,חצילים,,ש.פ. סוג א,2.15
10/28/2014,כרוב,אדום,1-0.5 ק"ג סוג א,3.60
10/28/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.25
10/28/2014,כרובית,,בין 1.2-1 ק"ג א,4.15
10/28/2014,לוף,,ב- 10-7 ס"מ א,14.10
10/28/2014,מלונים,,כתום אננס,3.95
10/28/2014,מלונים,גליה,מותג,4.55
10/28/2014,מלפפון,,.,2.45
10/28/2014,סלק,,ק' 85-60 סוג א,2.75
10/28/2014,עגבניות,חממה,.,5.70
10/28/2014,עגבניות,צ`רי,אשכולות,6.30
10/28/2014,עגבניות,צ`רי,תמר אשכולות,10.00
10/28/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,35.20
10/28/2014,פלפל,אדום,חממה,7.05
10/28/2014,פלפל,חריף,ירוק,2.65
10/28/2014,פלפל,ירוק בהיר,.,4.70
10/28/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,4.05
10/28/2014,פלפל,צהוב,ק' 75-65 סוג א,8.35
10/28/2014,צנון,,ק' 90-70 סוג א,4.10
10/28/2014,צנוניות,,ארוז,5.20
10/28/2014,קולורבי,,ב- 1-0.5 קג'  א,3.95
10/28/2014,קשואים,מקומי,סוג א,4.15
10/28/2014,שום,יבוא,סוג א,15.00
10/28/2014,שום,יבש,ק' 50-20 סוג א,13.20
10/28/2014,שומר,,סוג א,4.40
10/28/2014,שעועית,ירוקה,10-7 ס"מ סוג א,9.75
10/28/2014,תירס,,ארוז סוג א,5.90
10/28/2014,תירס,,תפזורת סוג א,2.85
10/28/2014,תפוח אדמה,דזירה,ארוז סוג א,3.25
10/28/2014,תפוח אדמה,דזירה,תפזורת סוג א,2.30
10/28/2014,תפוח אדמה,לבן,ארוז סוג א,2.90
10/28/2014,תפוח אדמה,לבן,תפזורת סוג א,2.05
10/28/2014,אבוקדו,אטינגר,סוג א,6.85
10/28/2014,אגסים,ספדונה,ק' 5.5 מותג,6.00
10/28/2014,אגסים,ספדונה,ק' 6 מותג,7.45
10/28/2014,אגסים,ספדונה,ק' 6.5 מותג,8.70
10/28/2014,אגסים,ספדונה,ק' 7 מותג,9.85
10/28/2014,אנונה,,בינוני,14.70
10/28/2014,אננס,,סוג א,29.00
10/28/2014,אפרסמון,,טריומף ק' 6 מות,4.25
10/28/2014,אפרסמון,,טריומף ק' 6.5 מ,6.05
10/28/2014,אפרסמון,,טריומף ק' 7 מות,7.25
10/28/2014,אפרסמון,,מותג ק' 7.5,9.50
10/28/2014,בננות,,סוג א,3.75
10/28/2014,גויבות,,סוג א',6.50
10/28/2014,חבושים,,ייבוא,8.45
10/28/2014,מנגו,קיט,סוג א,6.85
10/28/2014,ענבים,,סקרלוטה מותג,14.40
10/28/2014,ענבים,,קרימסון,8.15
10/28/2014,ענבים,,קרימסון מותג,13.10
10/28/2014,ענבים,זייני,מותג,8.55
10/28/2014,ענבים,זייני,סוג א,7.00
10/28/2014,ענבים,טומפסון,מותג,13.45
10/28/2014,ענבים,טומפסון,סוג א',10.00
10/28/2014,ענבים,רדגלוב,מותג,7.95
10/28/2014,ענבים,רדגלוב,סוג א,7.00
10/28/2014,פפאיה,,סוג א צהוב ירוק,10.75
10/28/2014,צבר,,מובחר,22.00
10/28/2014,צבר,,סוג א,15.00
10/28/2014,קיווי,ברונו,מותג סוג א,9.55
10/28/2014,קיווי,הוארד,סוג א מותג,10.55
10/28/2014,קרמבולה,,סוג א,13.50
10/28/2014,רימונים,,.,4.75
10/28/2014,תפוחים,גלה,ק' 6 מותג,3.25
10/28/2014,תפוחים,גלה,ק' 6.5 מותג,5.25
10/28/2014,תפוחים,גלה,ק' 7 מותג,6.55
10/28/2014,תפוחים,גלה,ק' 7.5 מותג,7.70
10/28/2014,תפוחים,גרני סמיט,ק' 6 מותג,3.50
10/28/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,4.80
10/28/2014,תפוחים,גרני סמיט,ק' 7 מותג,6.50
10/28/2014,תפוחים,גרני סמיט,ק' 7.5 מותג,7.50
10/28/2014,תפוחים,זהוב דלישס,ק' 6 מותג,3.50
10/28/2014,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.20
10/28/2014,תפוחים,זהוב דלישס,ק' 7 מותג,6.50
10/28/2014,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.35
10/28/2014,תפוחים,סטרקינג דל,ק' 6 מותג,3.65
10/28/2014,תפוחים,סטרקינג דל,ק' 6.5 מותג,4.80
10/28/2014,תפוחים,סטרקינג דל,ק' 7 מותג,6.20
10/28/2014,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.35
10/27/2014,אשכוליות,אדומות,סוג א,3.00
10/27/2014,לימונים,לימונים,סוג א,5.00
10/27/2014,פומלה,פומלה,אדומה,4.00
10/27/2014,פומלה,פומלית,סוג א,3.25
10/27/2014,קלמנטינות,,ראשון,4.45
10/27/2014,קלמנטינות,מיכל,סוג א,5.05
10/27/2014,קלמנטינות,סצומה,.,4.25
10/27/2014,תפוזים,טבורי,ניול,4.75
10/27/2014,בטטות,,מ- 250 גר סוג א,5.80
10/27/2014,בצל,אדום,מקומי,2.55
10/27/2014,בצל,ירוק,ארוז סוג א,11.50
10/27/2014,בצל,ירוק,תפזורת סוג א,5.65
10/27/2014,בצל,ריברסייד,ק' 77-50 סוג א,1.40
10/27/2014,ברוקולי,,ארוז,11.10
10/27/2014,גזר,,ארוז,3.40
10/27/2014,גזר,,תפזורת סוג א,2.95
10/27/2014,דלורית,,סוג א,2.15
10/27/2014,דלעת,,בין 25-10 ק"ג א,2.05
10/27/2014,חזרת,,ב- 30-10 ס' א,25.00
10/27/2014,חסה,עגולה,יח' 1 סוג א,4.25
10/27/2014,חסה,ערבית,יח' 1 סוג א,2.55
10/27/2014,חצילים,,ש.פ. סוג א,2.10
10/27/2014,כרוב,אדום,1-0.5 ק"ג סוג א,3.95
10/27/2014,כרוב,לבן,1-0.8 ק"ג סוג א,2.00
10/27/2014,כרובית,,בין 1.2-1 ק"ג א,3.35
10/27/2014,לוף,,ב- 10-7 ס"מ א,14.40
10/27/2014,מלונים,,כתום אננס,3.90
10/27/2014,מלונים,גליה,מותג,4.35
10/27/2014,מלפפון,,.,2.55
10/27/2014,סלק,,ק' 85-60 סוג א,3.00
10/27/2014,עגבניות,חממה,.,5.30
10/27/2014,עגבניות,צ`רי,אשכולות,6.65
10/27/2014,עגבניות,צ`רי,תמר אשכולות,10.20
10/27/2014,פטריות,שמפניון,ק' 50 ממ' סוג א,26.55
10/27/2014,פלפל,אדום,חממה,6.45
10/27/2014,פלפל,חריף,ירוק,3.35
10/27/2014,פלפל,ירוק בהיר,.,4.65
10/27/2014,פלפל,ירוק כהה,ק' 70-60 סוג-א,4.20
10/27/2014,פלפל,צהוב,ק' 75-65 סוג א,7.75
10/27/2014,צנון,,ק' 90-70 סוג א,4.00
10/27/2014,צנוניות,,ארוז,5.20
10/27/2014,קולורבי,,ב- 1-0.5 קג'  א,3.65
10/27/2014,קשואים,מקומי,סוג א,3.75
10/27/2014,שום,יבוא,סוג א,15.00
10/27/2014,שום,יבש,ק' 50-20 סוג א,13.15
10/27/2014,שומר,,סוג א,4.40
10/27/2014,שעועית,ירוקה,10-7 ס"מ סוג א,9.35
10/27/2014,תירס,,ארוז סוג א,5.90
10/27/2014,תירס,,תפזורת סוג א,3.25
10/27/2014,תפוח אדמה,דזירה,ארוז סוג א,3.25
10/27/2014,תפוח אדמה,דזירה,תפזורת סוג א,2.30
10/27/2014,תפוח אדמה,לבן,ארוז סוג א,2.75
10/27/2014,תפוח אדמה,לבן,תפזורת סוג א,2.00
10/27/2014,אבוקדו,אטינגר,סוג א,6.75
10/27/2014,אגסים,ספדונה,ק' 5.5 מותג,6.00
10/27/2014,אגסים,ספדונה,ק' 6 מותג,7.40
10/27/2014,אגסים,ספדונה,ק' 6.5 מותג,8.80
10/27/2014,אגסים,ספדונה,ק' 7 מותג,10.00
10/27/2014,אנונה,,בינוני,14.20
10/27/2014,אננס,,סוג א,34.00
10/27/2014,אפרסמון,,טריומף ק' 6 מות,4.10
10/27/2014,אפרסמון,,טריומף ק' 6.5 מ,6.10
10/27/2014,אפרסמון,,טריומף ק' 7 מות,7.50
10/27/2014,אפרסמון,,מותג ק' 7.5,9.70
10/27/2014,בננות,,סוג א,3.65
10/27/2014,גויבות,,סוג א',4.65
10/27/2014,חבושים,,ייבוא,8.00
10/27/2014,מנגו,קיט,סוג א,7.00
10/27/2014,ענבים,,סקרלוטה מותג,14.10
10/27/2014,ענבים,,קרימסון,8.15
10/27/2014,ענבים,,קרימסון מותג,13.10
10/27/2014,ענבים,אלפונס,אוטם רואיל מותג,13.00
10/27/2014,ענבים,זייני,מותג,9.00
10/27/2014,ענבים,זייני,סוג א,5.35
10/27/2014,ענבים,טומפסון,מותג,13.90
10/27/2014,ענבים,טומפסון,סוג א',10.00
10/27/2014,ענבים,רדגלוב,מותג,7.00
10/27/2014,פפאיה,,סוג א צהוב ירוק,12.25
10/27/2014,צבר,,מובחר,22.00
10/27/2014,צבר,,סוג א,14.00
10/27/2014,קיווי,ברונו,מותג סוג א,10.00
10/27/2014,קיווי,הוארד,סוג א מותג,10.90
10/27/2014,רימונים,,.,5.60
10/27/2014,תפוחים,גלה,ק' 6 מותג,3.50
10/27/2014,תפוחים,גלה,ק' 6.5 מותג,5.05
10/27/2014,תפוחים,גלה,ק' 7 מותג,6.10
10/27/2014,תפוחים,גלה,ק' 7.5 מותג,7.50
10/27/2014,תפוחים,גרני סמיט,ק' 6 מותג,3.05
10/27/2014,תפוחים,גרני סמיט,ק' 6.5 מותג,4.30
10/27/2014,תפוחים,גרני סמיט,ק' 7 מותג,6.05
