date,englishName,jewishNames,minPrice,maxPrice
01/06/2014,Hot pepper,פלפל חריף,4.20,
01/06/2014, Eggplant,חצילים חממה,3.00,3.40
01/06/2014,Greenhouse cucumbers,מלפפונים חממה,3.00,
01/06/2014,White cabbage,כרוב לבן,2.00,2.00
01/06/2014,Red cabbage,כרוב אדום,1.60,1.80
01/06/2014,Fennel,שומר,3.50,
01/06/2014,Cauliflower,כרובית,4.00,4.40
01/06/2014,courgette excellent quality,קישואים איכות מעולה,3.20,3.50
01/06/2014,Lettuce 8 units,חסה 8 יחידות,18.00,20.00
01/06/2014,Watermelon,אבטיח,1.30,1.50
01/06/2014,Galia Mellon great quality,מילון גליה מעולה,3.00,3.40
01/06/2014,Orange Mellon,מילון כתום,2.40,2.80
01/06/2014,Radish,צנון,4.00,
01/06/2014,Beets Great quality,סלק איכות מעולה,2.00,
01/06/2014,Turnip great quality,לפת איכות מעולה,2.40,
01/06/2014,Pumpkin,דלעת,4.00,
01/06/2014,Butternut,דלורית,3.50,
01/06/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.00,
01/06/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,8.00,
01/06/2014,Kohlrabi great quality,קולורבי איכות מעולה,5.60,
01/06/2014,Green beans,שעועית ירוקה,8.00,
01/06/2014,Arum,לוף,4.60,5.60
01/06/2014,Green onion,בצל ירוק,3.50,
01/06/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
29/05/2014,Greenhouse tomatoes,עגבניות חממה,3.80,4.20
29/05/2014,Cluster tomatoes,עגבניות באשכולות,3.80,4.20
29/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,3.40,3.80
29/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
29/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
29/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
29/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
29/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
29/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
29/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
29/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
29/05/2014,Dry onion,בצל יבש,1.80,1.80
29/05/2014,Red onion,בצל אדום,3.30,3.50
29/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,5.50,
29/05/2014,Bright pepper,פלפל בהיר,4.00,
29/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.00,9.50
29/05/2014,Orange pepper,פלפל כתום,9.00,9.50
29/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,7.00,7.50
29/05/2014,Hot pepper,פלפל חריף,3.80,
29/05/2014, Eggplant,חצילים חממה,3.00,3.40
29/05/2014,Greenhouse cucumbers,מלפפונים חממה,3.20,
29/05/2014,White cabbage,כרוב לבן,1.60,1.80
29/05/2014,Red cabbage,כרוב אדום,1.60,1.80
29/05/2014,Fennel,שומר,3.50,
29/05/2014,Cauliflower,כרובית,4.40,4.80
29/05/2014,courgette excellent quality,קישואים איכות מעולה,3.20,3.50
29/05/2014,Lettuce 8 units,חסה 8 יחידות,18.00,20.00
29/05/2014,Watermelon,אבטיח,1.30,1.50
29/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.00,3.40
29/05/2014,Orange Mellon,מילון כתום,2.50,2.80
29/05/2014,Radish,צנון,3.50,
29/05/2014,Beets Great quality,סלק איכות מעולה,2.00,
29/05/2014,Turnip great quality,לפת איכות מעולה,2.40,
29/05/2014,Pumpkin,דלעת,4.00,
29/05/2014,Butternut,דלורית,3.50,
29/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.00,
29/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,8.00,
29/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,5.20,
29/05/2014,Green beans,שעועית ירוקה,8.00,
29/05/2014,Arum,לוף,4.60,5.60
29/05/2014,Green onion,בצל ירוק,3.00,
29/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
28/05/2014,Greenhouse tomatoes,עגבניות חממה,3.80,4.20
28/05/2014,Cluster tomatoes,עגבניות באשכולות,3.80,4.20
28/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,3.40,3.80
28/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
28/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
28/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
28/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
28/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
28/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
28/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
28/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
28/05/2014,Dry onion,בצל יבש,1.80,1.80
28/05/2014,Red onion,בצל אדום,3.30,3.50
28/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.20,
28/05/2014,Bright pepper,פלפל בהיר,4.80,
28/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.00,9.50
28/05/2014,Orange pepper,פלפל כתום,9.00,9.50
28/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,8.00,8.50
28/05/2014,Hot pepper,פלפל חריף,3.30,
28/05/2014, Eggplant,חצילים חממה,3.00,3.40
28/05/2014,Greenhouse cucumbers,מלפפונים חממה,2.80,
28/05/2014,White cabbage,כרוב לבן,1.60,1.80
28/05/2014,Red cabbage,כרוב אדום,1.60,1.80
28/05/2014,Fennel,שומר,3.50,
28/05/2014,Cauliflower,כרובית,3.50,4.00
28/05/2014,courgette excellent quality,קישואים איכות מעולה,3.30,3.50
28/05/2014,Lettuce 8 units,חסה 8 יחידות,17.00,19.00
28/05/2014,Watermelon,אבטיח,1.60,1.80
28/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.00,3.40
28/05/2014,Orange Mellon,מילון כתום,2.20,2.50
28/05/2014,Radish,צנון,3.50,
28/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
28/05/2014,Turnip great quality,לפת איכות מעולה,2.40,
28/05/2014,Pumpkin,דלעת,4.00,
28/05/2014,Butternut,דלורית,3.50,
28/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.00,
28/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
28/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.80,
28/05/2014,Green beans,שעועית ירוקה,8.00,
28/05/2014,Arum,לוף,4.60,5.60
28/05/2014,Green onion,בצל ירוק,3.00,
28/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
27/05/2014,Greenhouse tomatoes,עגבניות חממה,4.00,4.40
27/05/2014,Cluster tomatoes,עגבניות באשכולות,4.20,4.60
27/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,4.00,4.50
27/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
27/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
27/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
27/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
27/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
27/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
27/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
27/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
27/05/2014,Dry onion,בצל יבש,1.60,1.80
27/05/2014,Red onion,בצל אדום,3.30,3.50
27/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.20,
27/05/2014,Bright pepper,פלפל בהיר,4.80,
27/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.50,10.50
27/05/2014,Orange pepper,פלפל כתום,10.00,10.50
27/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,8.50,9.00
27/05/2014,Hot pepper,פלפל חריף,3.30,
27/05/2014, Eggplant,חצילים חממה,3.40,3.80
27/05/2014,Greenhouse cucumbers,מלפפונים חממה,2.60,
27/05/2014,White cabbage,כרוב לבן,1.80,2.00
27/05/2014,Red cabbage,כרוב אדום,1.80,2.00
27/05/2014,Fennel,שומר,3.50,
27/05/2014,Cauliflower,כרובית,3.20,3.40
27/05/2014,courgette excellent quality,קישואים איכות מעולה,2.40,2.80
27/05/2014,Lettuce 8 units,חסה 8 יחידות,17.00,19.00
27/05/2014,Watermelon,אבטיח,1.70,2.00
27/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.00,3.40
27/05/2014,Orange Mellon,מילון כתום,2.20,2.50
27/05/2014,Radish,צנון,3.00,
27/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
27/05/2014,Turnip great quality,לפת איכות מעולה,2.40,
27/05/2014,Pumpkin,דלעת,4.00,
27/05/2014,Butternut,דלורית,3.50,
27/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.00,
27/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
27/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.80,
27/05/2014,Green beans,שעועית ירוקה,8.00,
27/05/2014,Arum,לוף,4.60,5.60
27/05/2014,Green onion,בצל ירוק,3.00,
27/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
26/05/2014,Greenhouse tomatoes,עגבניות חממה,3.80,4.40
26/05/2014,Cluster tomatoes,עגבניות באשכולות,4.00,4.60
26/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,4.00,4.50
26/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
26/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
26/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
26/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
26/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
26/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
26/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
26/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
26/05/2014,Dry onion,בצל יבש,1.60,1.80
26/05/2014,Red onion,בצל אדום,3.50,3.70
26/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.20,
26/05/2014,Bright pepper,פלפל בהיר,4.80,
26/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,10.00,11.00
26/05/2014,Orange pepper,פלפל כתום,10.00,10.50
26/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,9.00,9.50
26/05/2014,Hot pepper,פלפל חריף,3.00,
26/05/2014, Eggplant,חצילים חממה,3.80,4.20
26/05/2014,Greenhouse cucumbers,מלפפונים חממה,2.20,
26/05/2014,White cabbage,כרוב לבן,1.80,2.00
26/05/2014,Red cabbage,כרוב אדום,1.80,2.00
26/05/2014,Fennel,שומר,3.50,
26/05/2014,Cauliflower,כרובית,3.20,3.40
26/05/2014,courgette excellent quality,קישואים איכות מעולה,1.80,2.00
26/05/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
26/05/2014,Watermelon,אבטיח,1.70,2.00
26/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.00,3.40
26/05/2014,Orange Mellon,מילון כתום,2.40,2.80
26/05/2014,Radish,צנון,3.00,
26/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
26/05/2014,Turnip great quality,לפת איכות מעולה,2.40,
26/05/2014,Pumpkin,דלעת,4.00,
26/05/2014,Butternut,דלורית,3.50,
26/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.00,
26/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
26/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.80,
26/05/2014,Green beans,שעועית ירוקה,8.00,
26/05/2014,Arum,לוף,4.60,5.60
26/05/2014,Green onion,בצל ירוק,3.00,
26/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
25/05/2014,Greenhouse tomatoes,עגבניות חממה,3.60,4.20
25/05/2014,Cluster tomatoes,עגבניות באשכולות,3.80,4.50
25/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,4.00,4.50
25/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
25/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
25/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
25/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
25/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
25/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
25/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
25/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
25/05/2014,Dry onion,בצל יבש,1.60,1.80
25/05/2014,Red onion,בצל אדום,3.50,3.70
25/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.20,
25/05/2014,Bright pepper,פלפל בהיר,4.80,
25/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,10.00,11.00
25/05/2014,Orange pepper,פלפל כתום,10.00,10.50
25/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,9.00,9.50
25/05/2014,Hot pepper,פלפל חריף,3.00,
25/05/2014, Eggplant,חצילים חממה,3.80,4.20
25/05/2014,Greenhouse cucumbers,מלפפונים חממה,2.00,
25/05/2014,White cabbage,כרוב לבן,1.80,2.00
25/05/2014,Red cabbage,כרוב אדום,1.80,2.00
25/05/2014,Fennel,שומר,3.50,
25/05/2014,Cauliflower,כרובית,3.20,3.40
25/05/2014,courgette excellent quality,קישואים איכות מעולה,2.00,2.40
25/05/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
25/05/2014,Watermelon,אבטיח,1.80,2.00
25/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.00,3.40
25/05/2014,Orange Mellon,מילון כתום,2.50,2.80
25/05/2014,Radish,צנון,3.00,
25/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
25/05/2014,Turnip great quality,לפת איכות מעולה,2.40,
25/05/2014,Pumpkin,דלעת,4.00,
25/05/2014,Butternut,דלורית,3.50,
25/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.00,
25/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
25/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.40,
25/05/2014,Green beans,שעועית ירוקה,8.00,
25/05/2014,Arum,לוף,4.60,5.60
25/05/2014,Green onion,בצל ירוק,3.00,
25/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
22/05/2014,Greenhouse tomatoes,עגבניות חממה,3.60,4.20
22/05/2014,Cluster tomatoes,עגבניות באשכולות,3.80,4.50
22/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,3.50,4.00
22/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
22/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
22/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
22/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
22/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
22/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
22/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
22/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
22/05/2014,Dry onion,בצל יבש,1.80,2.00
22/05/2014,Red onion,בצל אדום,3.80,4.00
22/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.00,
22/05/2014,Bright pepper,פלפל בהיר,4.80,
22/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.50,11.00
22/05/2014,Orange pepper,פלפל כתום,9.00,9.50
22/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,9.00,9.50
22/05/2014,Hot pepper,פלפל חריף,2.80,
22/05/2014, Eggplant,חצילים חממה,3.80,4.20
22/05/2014,Greenhouse cucumbers,מלפפונים חממה,2.20,
22/05/2014,White cabbage,כרוב לבן,1.50,1.80
22/05/2014,Red cabbage,כרוב אדום,1.50,1.80
22/05/2014,Fennel,שומר,3.50,
22/05/2014,Cauliflower,כרובית,3.60,4.00
22/05/2014,courgette excellent quality,קישואים איכות מעולה,2.40,2.80
22/05/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
22/05/2014,Watermelon,אבטיח,1.80,2.00
22/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.40,3.80
22/05/2014,Orange Mellon,מילון כתום,2.60,3.00
22/05/2014,Radish,צנון,3.00,
22/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
22/05/2014,Turnip great quality,לפת איכות מעולה,2.40,
22/05/2014,Pumpkin,דלעת,4.00,
22/05/2014,Butternut,דלורית,3.50,
22/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.20,
22/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
22/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.40,
22/05/2014,Green beans,שעועית ירוקה,8.00,
22/05/2014,Arum,לוף,4.60,5.60
22/05/2014,Green onion,בצל ירוק,3.00,
22/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
21/05/2014,Greenhouse tomatoes,עגבניות חממה,3.20,3.80
21/05/2014,Cluster tomatoes,עגבניות באשכולות,3.50,4.20
21/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,3.00,3.50
21/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
21/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
21/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
21/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
21/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
21/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
21/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
21/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
21/05/2014,Dry onion,בצל יבש,1.80,2.00
21/05/2014,Red onion,בצל אדום,4.00,4.20
21/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.00,
21/05/2014,Bright pepper,פלפל בהיר,4.50,
21/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.50,11.00
21/05/2014,Orange pepper,פלפל כתום,9.00,9.50
21/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,9.00,9.50
21/05/2014,Hot pepper,פלפל חריף,2.80,
21/05/2014, Eggplant,חצילים חממה,3.80,4.20
21/05/2014,Greenhouse cucumbers,מלפפונים חממה,2.50,
21/05/2014,White cabbage,כרוב לבן,1.50,1.70
21/05/2014,Red cabbage,כרוב אדום,1.50,
21/05/2014,Fennel,שומר,3.50,
21/05/2014,Cauliflower,כרובית,3.20,3.50
21/05/2014,courgette excellent quality,קישואים איכות מעולה,2.60,3.00
21/05/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
21/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.40,3.80
21/05/2014,Orange Mellon,מילון כתום,2.60,3.00
21/05/2014,Radish,צנון,3.00,
21/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
21/05/2014,Turnip great quality,לפת איכות מעולה,2.00,
21/05/2014,Pumpkin,דלעת,4.00,
21/05/2014,Butternut,דלורית,3.50,
21/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.20,
21/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
21/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.20,
21/05/2014,Green beans,שעועית ירוקה,8.00,
21/05/2014,Arum,לוף,4.60,5.60
21/05/2014,Green onion,בצל ירוק,3.00,
21/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
20/05/2014,Greenhouse tomatoes,עגבניות חממה,2.80,3.50
20/05/2014,Cluster tomatoes,עגבניות באשכולות,3.00,3.80
20/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,3.00,3.50
20/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
20/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
20/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
20/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
20/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
20/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
20/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
20/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
20/05/2014,Dry onion,בצל יבש,1.80,2.00
20/05/2014,Red onion,בצל אדום,4.00,4.20
20/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.00,
20/05/2014,Bright pepper,פלפל בהיר,4.00,
20/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.50,11.00
20/05/2014,Orange pepper,פלפל כתום,9.00,9.50
20/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,9.00,9.50
20/05/2014,Hot pepper,פלפל חריף,3.00,
20/05/2014, Eggplant,חצילים חממה,3.80,4.20
20/05/2014,Greenhouse cucumbers,מלפפונים חממה,3.00,
20/05/2014,White cabbage,כרוב לבן,1.50,
20/05/2014,Red cabbage,כרוב אדום,1.50,
20/05/2014,Fennel,שומר,3.50,
20/05/2014,Cauliflower,כרובית,3.20,3.50
20/05/2014,courgette excellent quality,קישואים איכות מעולה,2.60,3.00
20/05/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
20/05/2014,Watermelon,אבטיח,1.80,
20/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.80,4.20
20/05/2014,Orange Mellon,מילון כתום,2.80,3.00
20/05/2014,Radish,צנון,3.00,
20/05/2014,Beets Great quality,סלק איכות מעולה,1.80,
20/05/2014,Turnip great quality,לפת איכות מעולה,2.00,
20/05/2014,Pumpkin,דלעת,4.20,
20/05/2014,Butternut,דלורית,3.50,
20/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.20,
20/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,5.00,
20/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.00,
20/05/2014,Green beans,שעועית ירוקה,8.00,
20/05/2014,Arum,לוף,4.60,5.60
20/05/2014,Green onion,בצל ירוק,3.00,
20/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
19/05/2014,Greenhouse tomatoes,עגבניות חממה,2.60,3.00
19/05/2014,Cluster tomatoes,עגבניות באשכולות,2.80,3.20
19/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,2.60,3.00
19/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
19/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
19/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
19/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
19/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
19/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
19/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
19/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
19/05/2014,Dry onion,בצל יבש,1.80,2.00
19/05/2014,Red onion,בצל אדום,4.00,4.20
19/05/2014,Bluky green pepper,פלפל ירוק מזני בלוקי,4.00,
19/05/2014,Bright pepper,פלפל בהיר,4.00,
19/05/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,9.50,11.00
19/05/2014,Orange pepper,פלפל כתום,9.00,9.50
19/05/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,9.00,9.50
19/05/2014,Hot pepper,פלפל חריף,2.80,
19/05/2014, Eggplant,חצילים חממה,3.80,4.20
19/05/2014,Greenhouse cucumbers,מלפפונים חממה,3.50,
19/05/2014,White cabbage,כרוב לבן,1.70,1.70
19/05/2014,Red cabbage,כרוב אדום,1.70,
19/05/2014,Fennel,שומר,3.50,
19/05/2014,Cauliflower,כרובית,3.50,4.00
19/05/2014,courgette excellent quality,קישואים איכות מעולה,2.60,3.00
19/05/2014,Lettuce 8 units,חסה 8 יחידות,16.00,18.00
19/05/2014,Watermelon,אבטיח,2.00,
19/05/2014,Galia Mellon great quality,מילון גליה מעולה,3.80,4.20
19/05/2014,Orange Mellon,מילון כתום,3.00,3.40
19/05/2014,Radish,צנון,3.00,
19/05/2014,Beets Great quality,סלק איכות מעולה,2.00,
19/05/2014,Turnip great quality,לפת איכות מעולה,2.20,
19/05/2014,Pumpkin,דלעת,4.50,
19/05/2014,Butternut,דלורית,3.50,
19/05/2014,Sweet potato graet qulity,בטטות איכות מעולה,8.20,
19/05/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,6.00,
19/05/2014,Kohlrabi great quality,קולורבי איכות מעולה,4.00,
19/05/2014,Green beans,שעועית ירוקה,8.00,
19/05/2014,Arum,לוף,4.60,5.60
19/05/2014,Green onion,בצל ירוק,3.00,
19/05/2014,Corn retail packaging,תירס באריזה קמעונאית,4.50,5.50
18/05/2014,Greenhouse tomatoes,עגבניות חממה,2.20,2.60
18/05/2014,Cluster tomatoes,עגבניות באשכולות,2.40,3.00
18/05/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,2.20,2.40
18/05/2014,Potato sacks,תפוא"ד שקים,2.20,2.40
18/05/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.50,2.70
18/05/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.00,3.20
18/05/2014,Red potato sacks,תפוא"ד אדום בשקים,3.30,3.50
18/05/2014,Retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,4.00,4.20
18/05/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,4.60,4.80
18/05/2014,Carrot sacks,גזר בשקים,1.80,2.00
18/05/2014,Retail packaging carrot,גזר באריזה קמעונאית,2.20,2.40
18/05/2014,Dry onion,בצל יבש,1.80,2.00
18/05/2014,Red onion,בצל אדום,4.00,4.20
